db_index,method,ratio,result,time,error,timeperformance,lam_1,lam_01,lam_001
71,random,0.9,2631185.0,37.57,1595.09206035,0.626166666667,1595.71822702,1595.15467702,1595.09832202
71,random,0.3,1228.0,13.17,75868.6990516,0.2195,75868.9185516,75868.7210016,75868.7012466
71,random,0.4,8957.0,15.19,66561.0356104,0.253166666667,66561.288777,66561.060927,66561.038142
71,random,0.5,43121.0,17.55,11239.0567828,0.2925,11239.3492828,11239.0860328,11239.0597078
71,random,0.6,154706.0,22.03,2088.83810711,0.367166666667,2089.20527378,2088.87482378,2088.84177878
71,random,0.7,453168.0,29.88,10321.2124488,0.498,10321.7104488,10321.2622488,10321.2174288
71,random,0.8,1155470.0,35.06,2436.41924315,0.584333333333,2437.00357648,2436.47767648,2436.42508648
71,random,0.9,2634946.0,36.88,6257.53092388,0.614666666667,6258.14559055,6257.59239055,6257.53707055
72,random,0.3,1207.0,14.25,64471.1826097,0.22619047619,64471.4088002,64471.2052288,64471.1848716
72,random,0.4,9202.0,17.38,36861.8883905,0.275873015873,36862.1642635,36861.9159778,36861.8911492
72,random,0.5,43585.0,23.15,2703.38893168,0.36746031746,2703.75639199,2703.42567771,2703.39260628
72,random,0.6,154329.0,29.08,56375.5623426,0.461587301587,56376.0239299,56375.6085013,56375.5669584
72,random,0.7,460056.0,28.33,27980.1196149,0.449682539683,27980.5692974,27980.1645831,27980.1241117
72,random,0.8,1162856.0,35.98,7489.13236742,0.571111111111,7489.70347853,7489.18947853,7489.13807853
72,random,0.9,2647655.0,41.94,12275.2429377,0.665714285714,12275.908652,12275.3095091,12275.2495948
73,random,0.3,1259.0,12.8,170050.143409,0.297674418605,170050.441083,170050.173176,170050.146385
73,random,0.4,9096.0,15.18,28773.1644426,0.353023255814,28773.5174658,28773.1997449,28773.1679728
73,random,0.5,43056.0,18.52,65963.6062902,0.430697674419,65964.0369879,65963.64936,65963.6105972
73,random,0.6,155499.0,20.17,16190.5264643,0.469069767442,16190.995534,16190.5733713,16190.531155
73,random,0.7,454098.0,24.4,45522.9001928,0.567441860465,45523.4676347,45522.956937,45522.9058673
73,random,0.8,1162591.0,30.37,10139.9973584,0.706279069767,10140.7036374,10140.0679863,10140.0044212
73,random,0.9,2657461.0,35.0,6808.78550775,0.813953488372,6809.59946124,6808.8669031,6808.79364729
74,random,0.3,1224.0,14.43,14638.6739732,0.257678571429,14638.9316518,14638.6997411,14638.67655
74,random,0.4,9168.0,17.16,18239.9846516,0.306428571429,18240.2910801,18240.0152944,18239.9877159
74,random,0.5,43285.0,20.3,33464.9164871,0.3625,33465.2789871,33464.9527371,33464.9201121
74,random,0.6,155882.0,25.84,794.079297588,0.461428571429,794.54072616,794.125440445,794.083911874
74,random,0.7,457920.0,34.3,4111.9121108,0.6125,4112.5246108,4111.9733608,4111.9182358
74,random,0.8,1169519.0,38.21,26198.2956882,0.682321428571,26198.9780096,26198.3639203,26198.3025114
74,random,0.9,2649134.0,45.12,7202.22661394,0.805714285714,7203.03232823,7202.30718537,7202.23467108
75,random,0.3,1206.0,16.74,107213.938879,0.257538461538,107214.196418,107213.964633,107213.941455
75,random,0.3,1206.0,16.74,107213.938879,16.74,107230.678879,107215.612879,107214.106279
75,random,0.4,9156.0,19.82,29224.0401974,0.304923076923,29224.3451205,29224.0706898,29224.0432467
75,random,0.4,9156.0,19.82,29224.0401974,19.82,29243.8601974,29226.0221974,29224.2383974
75,random,0.5,43434.0,23.98,54706.4414625,0.368923076923,54706.8103855,54706.4783548,54706.4451517
75,random,0.5,43434.0,23.98,54706.4414625,23.98,54730.4214625,54708.8394625,54706.6812625
75,random,0.6,156228.0,29.73,27102.0810324,0.457384615385,27102.538417,27102.1267709,27102.0856063
75,random,0.6,156228.0,29.73,27102.0810324,29.73,27131.8110324,27105.0540324,27102.3783324
75,random,0.7,460977.0,29.06,921.499816785,0.447076923077,921.946893708,921.544524477,921.504287554
75,random,0.7,460977.0,29.06,921.499816785,29.06,950.559816785,924.405816785,921.790416785
75,random,0.8,1172095.0,36.1,1736.14500351,0.555384615385,1736.70038812,1736.20054197,1736.15055735
75,random,0.8,1172095.0,36.1,1736.14500351,36.1,1772.24500351,1739.75500351,1736.50600351
75,random,0.9,2668610.0,50.35,6729.12524705,0.774615384615,6729.89986244,6729.20270859,6729.13299321
75,random,0.9,2668610.0,50.35,6729.12524705,50.35,6779.47524705,6734.16024705,6729.62874705
76,random,0.3,1193.0,13.18,162852.770384,0.239636363636,162853.01002,162852.794348,162852.77278
76,random,0.4,9171.0,15.17,16793.7591362,0.275818181818,16794.0349544,16793.786718,16793.7618944
76,random,0.5,44025.0,16.87,23794.5702126,0.306727272727,23794.8769399,23794.6008853,23794.5732799
76,random,0.6,157715.0,20.35,29076.3021736,0.37,29076.6721736,29076.3391736,29076.3058736
76,random,0.7,458269.0,30.37,28515.9449028,0.552181818182,28516.4970846,28516.000121,28515.9504246
76,random,0.8,1170496.0,29.18,6005.15677912,0.530545454545,6005.68732457,6005.20983367,6005.16208457
76,random,0.9,2671938.0,36.4,3558.43345848,0.661818181818,3559.09527666,3558.4996403,3558.44007666
77,random,0.3,1251.0,8.09,85801.0932521,0.3236,85801.4168521,85801.1256121,85801.0964881
77,random,0.4,9418.0,8.34,118431.335673,0.3336,118431.669273,118431.369033,118431.339009
77,random,0.5,45114.0,8.46,147813.068883,0.3384,147813.407283,147813.102723,147813.072267
77,random,0.6,160290.0,9.72,106098.915324,0.3888,106099.304124,106098.954204,106098.919212
77,random,0.7,458883.0,10.84,35562.3581015,0.4336,35562.7917015,35562.4014615,35562.3624375
77,random,0.8,1181708.0,12.25,32863.327291,0.49,32863.817291,32863.376291,32863.332191
77,random,0.9,2679701.0,13.12,5288.86531878,0.5248,5289.39011878,5288.91779878,5288.87056678
78,random,0.2,69.0,10.06,4797.52892852,0.287428571429,4797.81635709,4797.55767137,4797.5318028
78,random,0.3,1192.0,10.48,118814.526654,0.299428571429,118814.826082,118814.556596,118814.529648
78,random,0.4,9309.0,11.12,115421.026628,0.317714285714,115421.344342,115421.058399,115421.029805
78,random,0.5,43704.0,12.26,31545.5334145,0.350285714286,31545.8837002,31545.568443,31545.5369173
78,random,0.6,157300.0,12.79,62904.6014133,0.365428571429,62904.9668419,62904.6379562,62904.6050676
78,random,0.7,460110.0,15.38,42341.7119394,0.439428571429,42342.151368,42341.7558823,42341.7163337
78,random,0.8,1162668.0,16.68,5324.36718616,0.476571428571,5324.84375759,5324.41484331,5324.37195188
78,random,0.9,2649708.0,19.71,5719.2327301,0.563142857143,5719.79587296,5719.28904439,5719.23836153
79,random,0.3,1269.0,11.75,224266.706105,0.244791666667,224266.950896,224266.730584,224266.708553
79,random,0.4,9097.0,13.31,19318.0790385,0.277291666667,19318.3563301,19318.1067676,19318.0818114
79,random,0.5,43222.0,15.08,36003.1106251,0.314166666667,36003.4247918,36003.1420418,36003.1137668
79,random,0.6,155684.0,17.84,767.69600489,0.371666666667,768.067671557,767.733171557,767.699721557
79,random,0.7,455342.0,21.23,21617.0696053,0.442291666667,21617.5118969,21617.1138344,21617.0740282
79,random,0.8,1157959.0,25.64,23329.9658041,0.534166666667,23330.4999707,23330.0192207,23329.9711457
79,random,0.9,2646773.0,30.26,6657.77802733,0.630416666667,6658.408444,6657.841069,6657.7843315
80,random,0.3,1190.0,8.09,69226.9608073,0.278965517241,69227.2397728,69226.9887039,69226.963597
80,random,0.4,8692.0,8.69,61418.6676929,0.299655172414,61418.9673481,61418.6976584,61418.6706895
80,random,0.5,42659.0,10.83,95759.8528722,0.373448275862,95760.2263205,95759.8902171,95759.8566067
80,random,0.6,152216.0,10.78,79363.6335456,0.371724137931,79364.0052698,79363.6707181,79363.6372629
80,random,0.7,437721.0,12.24,31529.9279524,0.422068965517,31530.3500213,31529.9701593,31529.9321731
80,random,0.8,1125656.0,13.31,26336.970789,0.458965517241,26337.4297545,26337.0166856,26336.9753787
80,random,0.9,2561969.0,15.13,19643.2494774,0.521724137931,19643.7712016,19643.3016498,19643.2546947
81,random,0.2,75.0,9.27,542370.642469,0.2575,542370.899969,542370.668219,542370.645044
81,random,0.3,1226.0,11.14,102444.186512,0.309444444444,102444.495957,102444.217457,102444.189607
81,random,0.4,9054.0,11.3,27878.2485859,0.313888888889,27878.5624748,27878.2799748,27878.2517248
81,random,0.5,42332.0,13.48,75933.2500343,0.374444444444,75933.6244787,75933.2874787,75933.2537787
81,random,0.6,153280.0,14.68,12933.9577582,0.407777777778,12934.365536,12933.998536,12933.961836
81,random,0.7,453329.0,17.03,27276.4609632,0.473055555556,27276.9340188,27276.5082688,27276.4656938
81,random,0.8,1146894.0,21.01,2719.02665283,0.583611111111,2719.61026394,2719.08501394,2719.03248894
81,random,0.9,2613171.0,22.82,3557.67154398,0.633888888889,3558.30543286,3557.73493286,3557.67788286
82,random,0.3,1228.0,13.01,71501.6990516,0.232321428571,71501.931373,71501.7222837,71501.7013748
82,random,0.4,8951.0,14.24,74564.5480349,0.254285714286,74564.8023206,74564.5734635,74564.5505777
82,random,0.5,43154.0,17.62,11409.1931867,0.314642857143,11409.5078296,11409.224651,11409.1963331
82,random,0.6,153774.0,20.27,35396.0537207,0.361964285714,35396.415685,35396.0899171,35396.0573404
82,random,0.7,458046.0,23.93,44352.9608681,0.427321428571,44353.3881895,44353.0036002,44352.9651413
82,random,0.8,1153749.0,30.72,10119.0662264,0.548571428571,10119.6147978,10119.1210836,10119.0717121
82,random,0.9,2625456.0,35.17,17923.7185099,0.628035714286,17924.3465456,17923.7813134,17923.7247902
83,random,0.3,1280.0,13.14,284352.02507,0.234642857143,284352.259713,284352.048534,284352.027416
83,random,0.4,9205.0,14.55,56320.1446027,0.259821428571,56320.4044241,56320.1705849,56320.1472009
83,random,0.5,43245.0,16.53,22897.0238763,0.295178571429,22897.3190549,22897.0533942,22897.0268281
83,random,0.6,155775.0,19.18,12646.9178968,0.3425,12647.2603968,12646.9521468,12646.9213218
83,random,0.7,456244.0,23.39,518.65707311,0.417678571429,519.074751682,518.698840967,518.661249896
83,random,0.8,1161994.0,27.49,6049.48792615,0.490892857143,6049.978819,6049.53701543,6049.49283508
83,random,0.9,2645882.0,27.87,1662.89570866,0.497678571429,1663.39338723,1662.94547651,1662.90068544
84,random,0.3,1173.0,13.42,240824.895776,0.27387755102,240825.169653,240824.923163,240824.898514
84,random,0.4,9090.0,15.01,53123.6768671,0.306326530612,53123.9831936,53123.7074997,53123.6799303
84,random,0.5,43070.0,17.55,84897.118704,0.358163265306,84897.4768672,84897.1545203,84897.1222856
84,random,0.6,155012.0,20.44,54209.6909709,0.417142857143,54210.1081137,54209.7326852,54209.6951423
84,random,0.7,457330.0,24.19,27118.1892129,0.493673469388,27118.6828864,27118.2385802,27118.1941496
84,random,0.8,1165178.0,30.14,18545.100258,0.615102040816,18545.71536,18545.1617682,18545.106409
84,random,0.9,2660113.0,34.25,8368.08177378,0.698979591837,8368.78075337,8368.15167173,8368.08876357
85,random,0.3,1230.0,16.06,4827.21159075,0.259032258065,4827.470623,4827.23749397,4827.21418107
85,random,0.4,9183.0,19.81,9700.73428715,0.319516129032,9701.05380328,9700.76623877,9700.73748231
85,random,0.5,43523.0,23.18,40228.6275215,0.373870967742,40229.0013925,40228.6649086,40228.6312603
85,random,0.6,155595.0,28.34,46436.2414691,0.457096774194,46436.6985659,46436.2871788,46436.2460401
85,random,0.7,459439.0,33.41,14534.7778711,0.538870967742,14535.316742,14534.8317582,14534.7832598
85,random,0.8,1170462.0,42.2,6346.92813645,0.68064516129,6347.60878161,6346.99620097,6346.9349429
85,random,0.9,2665942.0,41.04,9140.66449776,0.661935483871,9141.32643325,9140.73069131,9140.67111712
86,random,0.3,1253.0,11.04,113933.605791,0.334545454545,113933.940337,113933.639246,113933.609137
86,random,0.4,9046.0,12.3,87973.4346468,0.372727272727,87973.8073741,87973.4719195,87973.4383741
86,random,0.5,43263.0,12.73,68533.8255512,0.385757575758,68534.2113088,68533.864127,68533.8294088
86,random,0.6,157181.0,14.11,14682.0293881,0.427575757576,14682.4569638,14682.0721457,14682.0336638
86,random,0.7,461917.0,17.84,20218.8476884,0.540606060606,20219.3882945,20218.901749,20218.8530945
86,random,0.8,1169530.0,20.27,6020.36651974,0.614242424242,6020.98076216,6020.42794398,6020.37266216
86,random,0.9,2663123.0,24.82,10265.4778965,0.752121212121,10266.2300177,10265.5531086,10265.4854177
87,random,0.3,1183.0,8.46,42400.3330798,0.291724137931,42400.6248039,42400.3622522,42400.335997
87,random,0.4,8939.0,9.24,8414.4271161,0.318620689655,8414.74573679,8414.45897817,8414.43030231
87,random,0.5,42552.0,9.54,2281.84060619,0.328965517241,2282.1695717,2281.87350274,2281.84389584
87,random,0.6,152540.0,11.58,11006.7204042,0.399310344828,11007.1197146,11006.7603353,11006.7243973
87,random,0.7,446517.0,12.97,4937.00042152,0.44724137931,4937.44766289,4937.04514565,4937.00489393
87,random,0.8,1150214.0,13.93,63313.4705923,0.480344827586,63313.9509372,63313.5186268,63313.4753958
87,random,0.9,2606874.0,15.67,33530.770112,0.540344827586,33531.3104569,33530.8241465,33530.7755155
0,randomEdge,0.1,5534.0,9.62,65837.4287982,0.343571428571,65837.7723696,65837.4631554,65837.4322339
0,randomEdge,0.2,44127.0,9.63,39347.2571221,0.343928571429,39347.6010507,39347.291515,39347.2605614
0,randomEdge,0.3,147464.0,12.11,11676.521323,0.4325,11676.953823,11676.564573,11676.525648
0,randomEdge,0.4,351343.0,12.42,20090.6698988,0.443571428571,20091.1134703,20090.714256,20090.6743345
0,randomEdge,0.5,686211.0,14.19,22798.5382099,0.506785714286,22799.0449956,22798.5888885,22798.5432778
0,randomEdge,0.6,1179241.0,15.4,1849.03891582,0.55,1849.58891582,1849.09391582,1849.04441582
0,randomEdge,0.7,1877270.0,14.08,15604.179269,0.502857142857,15604.6821262,15604.2295547,15604.1842976
0,randomEdge,0.8,2792704.0,15.82,1079.4787054,0.565,1080.0437054,1079.5352054,1079.4843554
0,randomEdge,0.9,3975449.0,19.04,3159.28594845,0.68,3159.96594845,3159.35394845,3159.29274845
1,randomEdge,0.1,5449.0,8.56,38283.3235492,0.317037037037,38283.6405863,38283.3552529,38283.3267196
1,randomEdge,0.2,44038.0,9.18,85386.2865398,0.34,85386.6265398,85386.3205398,85386.2899398
1,randomEdge,0.3,147360.0,10.39,41593.0447692,0.384814814815,41593.429584,41593.0832507,41593.0486174
1,randomEdge,0.4,348776.0,11.13,37257.700252,0.412222222222,37258.1124742,37257.7414742,37257.7043742
1,randomEdge,0.5,679427.0,12.52,25837.299184,0.463703703704,25837.7628877,25837.3455544,25837.303821
1,randomEdge,0.6,1172952.0,13.25,26220.0171895,0.490740740741,26220.5079303,26220.0662636,26220.022097
1,randomEdge,0.7,1852152.0,13.77,367.41802325,0.51,367.92802325,367.46902325,367.42312325
1,randomEdge,0.8,2762435.0,14.81,854.773499611,0.548518518519,855.322018129,854.828351463,854.778984796
1,randomEdge,0.9,3930336.0,15.76,1572.65588202,0.583703703704,1573.23958572,1572.71425239,1572.66171906
2,randomEdge,0.1,5577.0,8.47,190744.458512,0.325769230769,190744.784282,190744.491089,190744.46177
2,randomEdge,0.2,43664.0,9.0,63875.9494862,0.346153846154,63876.2956401,63875.9841016,63875.9529478
2,randomEdge,0.3,148186.0,9.39,97010.4140755,0.361153846154,97010.7752294,97010.4501909,97010.4176871
2,randomEdge,0.4,349040.0,10.43,66343.7637451,0.401153846154,66344.1648989,66343.8038605,66343.7677566
2,randomEdge,0.5,677593.0,10.67,36200.7360393,0.410384615385,36201.1464239,36200.7770778,36200.7401432
2,randomEdge,0.6,1171036.0,11.53,42353.8716176,0.443461538462,42354.3150791,42353.9159637,42353.8760522
2,randomEdge,0.7,1856814.0,12.51,38174.3302281,0.481153846154,38174.8113819,38174.3783435,38174.3350396
2,randomEdge,0.8,2760187.0,13.26,19739.757408,0.51,19740.267408,19739.808408,19739.762508
2,randomEdge,0.9,3919316.0,13.46,8301.82792593,0.517692307692,8302.34561824,8301.87969517,8301.83310286
3,randomEdge,0.1,5389.0,14.56,144093.927215,0.217313432836,144094.144528,144093.948946,144093.929388
3,randomEdge,0.2,44145.0,18.51,23933.2881534,0.276268656716,23933.564422,23933.3157803,23933.2909161
3,randomEdge,0.3,149479.0,21.62,2941.11435901,0.322686567164,2941.43704558,2941.14662767,2941.11758588
3,randomEdge,0.4,353112.0,24.38,17906.8932857,0.363880597015,17907.2571663,17906.9296738,17906.8969245
3,randomEdge,0.5,690628.0,26.71,7519.3841401,0.398656716418,7519.78279682,7519.42400577,7519.38812667
3,randomEdge,0.6,1192480.0,30.88,6249.66823349,0.460895522388,6250.12912901,6249.71432304,6249.67284245
3,randomEdge,0.7,1893518.0,37.81,2644.93750758,0.564328358209,2645.50183594,2644.99394042,2644.94315087
3,randomEdge,0.8,2824089.0,40.91,3225.63763627,0.610597014925,3226.24823328,3225.69869597,3225.64374224
3,randomEdge,0.9,4016228.0,45.28,6465.15091222,0.675820895522,6465.82673312,6465.21849431,6465.15767043
4,randomEdge,0.1,5472.0,10.76,2727.73032457,0.298888888889,2728.02921345,2727.76021345,2727.73331345
4,randomEdge,0.2,44091.0,11.59,28056.3476731,0.321944444444,28056.6696175,28056.3798675,28056.3508925
4,randomEdge,0.3,148493.0,11.66,19426.4641688,0.323888888889,19426.7880577,19426.4965577,19426.4674077
4,randomEdge,0.4,349584.0,14.53,14090.1963298,0.403611111111,14090.5999409,14090.2366909,14090.2003659
4,randomEdge,0.5,684484.0,14.18,2219.68240246,0.393888888889,2220.07629135,2219.72179135,2219.68634135
4,randomEdge,0.6,1181078.0,14.51,184.594022438,0.403055555556,184.997077993,184.634327993,184.598052993
4,randomEdge,0.7,1876073.0,15.4,5305.85201531,0.427777777778,5306.27979309,5305.89479309,5305.85629309
4,randomEdge,0.8,2796673.0,18.81,2004.56314828,0.5225,2005.08564828,2004.61539828,2004.56837328
4,randomEdge,0.9,3975912.0,22.88,3022.10506817,0.635555555556,3022.74062372,3022.16862372,3022.11142372
5,randomEdge,0.1,5554.0,8.12,11427.5123862,0.312307692308,11427.8246939,11427.543617,11427.5155093
5,randomEdge,0.2,44752.0,9.24,42707.6572785,0.355384615385,42708.0126631,42707.692817,42707.6608324
5,randomEdge,0.3,151259.0,9.36,53841.4659863,0.36,53841.8259863,53841.5019863,53841.4695863
5,randomEdge,0.4,357353.0,10.94,39259.5926014,0.420769230769,39260.0133706,39259.6346783,39259.5968091
5,randomEdge,0.5,695157.0,10.97,19762.2469844,0.421923076923,19762.6689074,19762.2891767,19762.2512036
5,randomEdge,0.6,1199277.0,11.41,16317.4395184,0.438846153846,16317.8783646,16317.483403,16317.4439069
5,randomEdge,0.7,1906495.0,12.68,26296.9119256,0.487692307692,26297.3996179,26296.9606948,26296.9168025
5,randomEdge,0.8,2840576.0,13.27,20119.3863521,0.510384615385,20119.8967367,20119.4373906,20119.3914559
5,randomEdge,0.9,4038549.0,13.51,15318.0329283,0.519615384615,15318.5525437,15318.0848898,15318.0381245
6,randomEdge,0.1,5522.0,13.0,29560.0213546,0.240740740741,29560.2620953,29560.0454287,29560.023762
6,randomEdge,0.2,44626.0,15.96,17928.474207,0.295555555556,17928.7697625,17928.5037625,17928.4771625
6,randomEdge,0.3,149522.0,19.2,19284.5503394,0.355555555556,19284.905895,19284.585895,19284.553895
6,randomEdge,0.4,355643.0,20.99,3540.02224843,0.388703703704,3540.41095213,3540.0611188,3540.02613546
6,randomEdge,0.5,693959.0,24.67,1098.11249837,0.456851851852,1098.56935022,1098.15818355,1098.11706688
6,randomEdge,0.6,1197911.0,27.93,894.349303761,0.517222222222,894.866525984,894.401025984,894.354475984
6,randomEdge,0.7,1899807.0,30.87,2276.90066663,0.571666666667,2277.47233329,2276.95783329,2276.90638329
6,randomEdge,0.8,2832962.0,34.63,3847.85727302,0.641296296296,3848.49856932,3847.92140265,3847.86368599
6,randomEdge,0.9,4029086.0,39.33,6769.38782716,0.728333333333,6770.1161605,6769.4606605,6769.3951105
7,randomEdge,0.1,5429.0,13.37,54485.7600388,0.262156862745,54486.0221956,54485.7862544,54485.7626603
7,randomEdge,0.2,43998.0,16.43,7564.16492983,0.322156862745,7564.48708669,7564.19714551,7564.1681514
7,randomEdge,0.3,148203.0,18.45,192.130381849,0.361764705882,192.492146555,192.166558319,192.133999496
7,randomEdge,0.4,351151.0,21.4,1355.71463113,0.419607843137,1356.13423897,1355.75659191,1355.7188272
7,randomEdge,0.5,684482.0,26.24,6728.25605244,0.514509803922,6728.77056224,6728.30750342,6728.26119754
7,randomEdge,0.6,1181521.0,28.5,7071.50034374,0.558823529412,7072.05916727,7071.55622609,7071.50593198
7,randomEdge,0.7,1880097.0,30.92,8080.52274961,0.606274509804,8081.12902412,8080.58337706,8080.52881236
7,randomEdge,0.8,2796359.0,34.62,7539.85824629,0.678823529412,7540.53706982,7539.92612865,7539.86503453
7,randomEdge,0.9,3986682.0,39.63,2807.74968577,0.777058823529,2808.52674459,2807.82739165,2807.75745636
8,randomEdge,0.1,5615.0,20.28,13205.7173296,0.307272727273,13206.0246023,13205.7480569,13205.7204023
8,randomEdge,0.2,44574.0,25.52,38393.283886,0.386666666667,38393.6705527,38393.3225527,38393.2877527
8,randomEdge,0.3,150874.0,32.12,19320.9095378,0.486666666667,19321.3962045,19320.9582045,19320.9144045
8,randomEdge,0.4,359086.0,26.3,7244.97530416,0.398484848485,7245.37378901,7245.01515265,7244.97928901
8,randomEdge,0.5,699111.0,32.26,7702.42767535,0.488787878788,7702.91646322,7702.47655413,7702.43256322
8,randomEdge,0.6,1204090.0,35.92,20438.5178731,0.544242424242,20439.0621155,20438.5722973,20438.5233155
8,randomEdge,0.7,1915215.0,41.58,7309.7558669,0.63,7310.3858669,7309.8188669,7309.7621669
9,randomEdge,0.1,5508.0,10.44,26011.6201338,0.336774193548,26011.956908,26011.6538112,26011.6235016
9,randomEdge,0.2,44402.0,11.36,59599.5931909,0.366451612903,59599.9596425,59599.6298361,59599.5968554
9,randomEdge,0.3,148862.0,11.14,25909.2344763,0.35935483871,25909.5938312,25909.2704118,25909.2380699
9,randomEdge,0.4,350636.0,13.94,4839.17059214,0.449677419355,4839.62026956,4839.21555988,4839.17508891
9,randomEdge,0.5,685096.0,13.39,18.1503976751,0.431935483871,18.582333159,18.1935912235,18.15471703
9,randomEdge,0.6,1186798.0,14.54,19106.5816935,0.469032258065,19107.0507257,19106.6285967,19106.5863838
9,randomEdge,0.7,1878525.0,16.52,5324.24084248,0.532903225806,5324.7737457,5324.2941328,5324.24617151
9,randomEdge,0.8,2805282.0,16.63,11680.4414473,0.536451612903,11680.9778989,11680.4950925,11680.4468118
9,randomEdge,0.9,3984846.0,17.63,2108.24408426,0.568709677419,2108.81279394,2108.30095523,2108.24977136
10,randomEdge,0.1,5581.0,11.06,2431.72476999,0.291052631579,2432.01582262,2431.75387525,2431.72768052
10,randomEdge,0.2,45187.0,11.19,56029.4797874,0.294473684211,56029.774261,56029.5092347,56029.4827321
10,randomEdge,0.3,151565.0,14.4,24367.6657536,0.378947368421,24368.0447009,24367.7036483,24367.669543
10,randomEdge,0.4,357552.0,16.56,1605.44727991,0.435789473684,1605.88306939,1605.49085886,1605.45163781
10,randomEdge,0.5,697554.0,17.3,1885.51481617,0.455263157895,1885.97007933,1885.56034249,1885.5193688
10,randomEdge,0.6,1206430.0,18.79,8589.00855618,0.494473684211,8589.50302986,8589.05800354,8589.01350091
10,randomEdge,0.7,1911614.0,20.8,439.170247854,0.547368421053,439.717616275,439.224984696,439.175721538
10,randomEdge,0.8,2857575.0,22.89,12524.0082832,0.602368421053,12524.6106516,12524.0685201,12524.0143069
10,randomEdge,0.9,4057506.0,20.01,551.364457586,0.526578947368,551.891036533,551.417115481,551.369723375
11,randomEdge,0.1,5468.0,12.89,38126.5470422,0.26306122449,38126.8101034,38126.5733483,38126.5496728
11,randomEdge,0.2,44393.0,15.39,34180.8658287,0.314081632653,34181.1799103,34180.8972368,34180.8689695
11,randomEdge,0.3,148044.0,18.91,28534.3322217,0.385918367347,28534.7181401,28534.3708135,28534.3360809
11,randomEdge,0.4,352144.0,21.17,5679.12609372,0.432040816327,5679.55813454,5679.1692978,5679.13041413
11,randomEdge,0.5,686965.0,24.97,9423.66429221,0.509591836735,9424.17388405,9423.7152514,9423.66938813
11,randomEdge,0.6,1187351.0,28.54,2640.51355637,0.582448979592,2641.09600535,2640.57180127,2640.51938086
11,randomEdge,0.7,1885287.0,30.38,696.335152946,0.62,696.955152946,696.397152946,696.341352946
11,randomEdge,0.8,2810040.0,33.35,3339.61907696,0.680612244898,3340.2996892,3339.68713818,3339.62588308
11,randomEdge,0.9,3999422.0,38.71,2213.22342797,0.79,2214.01342797,2213.30242797,2213.23132797
12,randomEdge,0.1,5544.0,12.06,100701.970592,0.24612244898,100702.216715,100701.995204,100701.973053
12,randomEdge,0.2,43325.0,14.22,35438.7811586,0.290204081633,35439.0713627,35438.810179,35438.7840606
12,randomEdge,0.3,147490.0,15.16,14186.587154,0.309387755102,14186.8965417,14186.6180928,14186.5902479
12,randomEdge,0.4,348849.0,18.6,6196.36553606,0.379591836735,6196.7451279,6196.40349524,6196.36933198
12,randomEdge,0.5,678770.0,21.32,11595.4832511,0.435102040816,11595.9183532,11595.5267614,11595.4876022
12,randomEdge,0.6,1176333.0,23.2,9631.2829405,0.473469387755,9631.75640989,9631.33028744,9631.2876752
12,randomEdge,0.7,1862738.0,25.79,1767.4954603,0.526326530612,1768.02178684,1767.54809296,1767.50072357
12,randomEdge,0.8,2778969.0,28.21,804.081340716,0.575714285714,804.657055002,804.138912145,804.087097859
12,randomEdge,0.9,3955425.0,31.54,618.475401305,0.643673469388,619.119074774,618.539768652,618.481838039
13,randomEdge,0.1,5511.0,12.72,48148.517328,0.231272727273,48148.7486007,48148.5404552,48148.5196407
13,randomEdge,0.2,44856.0,15.6,38885.1734645,0.283636363636,38885.4571009,38885.2018282,38885.1763009
13,randomEdge,0.3,149962.0,18.19,10703.4068833,0.330727272727,10703.7376106,10703.439956,10703.4101906
13,randomEdge,0.4,354118.0,19.05,27817.4922477,0.346363636364,27817.8386113,27817.526884,27817.4957113
13,randomEdge,0.5,692876.0,23.23,15165.5608308,0.422363636364,15165.9831944,15165.6030672,15165.5650544
13,randomEdge,0.6,1197098.0,26.2,10491.8361608,0.476363636364,10492.3125244,10491.8837971,10491.8409244
13,randomEdge,0.7,1901867.0,29.44,3916.92310384,0.535272727273,3917.45837657,3916.97663111,3916.92845657
13,randomEdge,0.8,2838742.0,31.73,207.622684998,0.576909090909,208.199594089,207.680375908,207.628454089
13,randomEdge,0.9,4042727.0,35.77,4294.59088206,0.650363636364,4295.2412457,4294.65591843,4294.5973857
14,randomEdge,0.1,5480.0,16.53,102505.096889,0.2755,102505.372389,102505.124439,102505.099644
14,randomEdge,0.2,44485.0,20.16,30713.2544683,0.336,30713.5904683,30713.2880683,30713.2578283
14,randomEdge,0.3,149853.0,24.87,38202.0924213,0.4145,38202.5069213,38202.1338713,38202.0965663
14,randomEdge,0.4,356606.0,28.72,12593.530237,0.478666666667,12594.0089037,12593.5781037,12593.5350237
14,randomEdge,0.5,694511.0,36.6,25617.8739488,0.61,25618.4839488,25617.9349488,25617.8800488
14,randomEdge,0.6,1201890.0,38.43,11851.7393023,0.6405,11852.3798023,11851.8033523,11851.7457073
14,randomEdge,0.7,1906362.0,43.71,14322.0133248,0.7285,14322.7418248,14322.0861748,14322.0206098
14,randomEdge,0.8,2849747.0,45.67,2225.61807579,0.761166666667,2226.37924246,2225.69419246,2225.62568746
14,randomEdge,0.9,4053818.0,49.93,3985.57707747,0.832166666667,3986.40924413,3985.66029413,3985.58539913
